Delta-AY.119,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0.4865735,0.3040059,0.3742264,0.4685112,0.3525508,0.2869775,0.3855587,0.3507431,0.3751139,0.4883383,0.4002829
0.4709175,0.3004132,0.3533144,0.4756739,0.3641593,0.2902612,0.3967352,0.3645351,0.3756106,0.5071248,0.4145532
0.4848446,0.2971323,0.3669173,0.4842898,0.3702164,0.2874275,0.4056907,0.3621452,0.3730809,0.5015642,0.4069316
0.4747219,0.3066953,0.3773445,0.477652,0.3800692,0.2930063,0.4074987,0.3644998,0.3710521,0.5195862,0.4088883
0.4570559,0.3128114,0.3737965,0.4754354,0.3870186,0.2970797,0.4029716,0.3649057,0.3734204,0.5101216,0.402247
0.4512308,0.2999726,0.3807139,0.4885077,0.3937283,0.2807116,0.4065104,0.3585598,0.3728749,0.5048729,0.4004625
0.4377205,0.3141363,0.3751139,0.4864447,0.3912567,0.2885886,0.3872355,0.3630334,0.3774802,0.5103141,0.4049361
0.4560978,0.2990085,0.3686488,0.4877578,0.3779348,0.2941022,0.3890863,0.3553573,0.3730578,0.5135964,0.4249158
0.4470704,0.3018679,0.3641812,0.4834147,0.3691949,0.2828153,0.3713238,0.3588974,0.3757255,0.5146519,0.4119903
0.4547884,0.2987987,0.3539724,0.5003142,0.3646978,0.2881966,0.3700679,0.3666714,0.382725,0.5084661,0.39641
0.4453872,0.3016756,0.357222,0.4932534,0.3633165,0.2781924,0.376015,0.3739904,0.3854311,0.5220518,0.4013039
0.4680927,0.3109966,0.3560586,0.5057594,0.3524169,0.2846675,0.3808051,0.3687396,0.3703395,0.5176975,0.4122012
0.4631045,0.3042632,0.3570426,0.500184,0.3479874,0.3094713,0.3813868,0.3653466,0.3809668,0.529965,0.4044577
0.4513644,0.3115418,0.3445261,0.5048073,0.3427165,0.3014873,0.3728721,0.3639682,0.3854715,0.508293,0.3921142
0.4379611,0.2984863,0.341577,0.5040567,0.3552619,0.3045524,0.3854194,0.3583081,0.3707678,0.5089288,0.3829631
0.4453923,0.2955319,0.3418441,0.4942696,0.3577724,0.3038462,0.36948,0.3703755,0.3734892,0.5111719,0.383721
0.4602822,0.3086513,0.3310593,0.5008745,0.3617296,0.305266,0.3607171,0.3685323,0.3577886,0.5111603,0.38287
0.4653603,0.2959462,0.3158818,0.5018095,0.3600399,0.2862424,0.3771495,0.3592597,0.3721096,0.4961516,0.3790442
0.4638116,0.293643,0.3175604,0.4933583,0.3668241,0.3022733,0.3877169,0.3674062,0.3683034,0.4892791,0.3697841
0.4727813,0.3040199,0.3185858,0.4941336,0.3710634,0.2972261,0.3880844,0.357843,0.3851614,0.5030071,0.3795273
0.4674636,0.3054001,0.323825,0.4891365,0.3644993,0.2859369,0.3930629,0.3756689,0.372446,0.5026786,0.3887468
0.4767894,0.305537,0.319616,0.4994591,0.3527614,0.2888819,0.3820067,0.3743919,0.3638889,0.5045211,0.3826314
0.4676879,0.3057056,0.322597,0.5130143,0.3493481,0.3031402,0.37714,0.3692101,0.3718497,0.5084705,0.3842156
0.4694818,0.3014356,0.3207353,0.4829285,0.3521012,0.2942613,0.3809206,0.3640894,0.3763982,0.499145,0.3831015
0.4635723,0.3063256,0.3266192,0.508631,0.3584315,0.2831415,0.3767184,0.3711567,0.3673139,0.5220804,0.3814007
0.4599279,0.3037263,0.3318957,0.4948008,0.3452965,0.2885353,0.3694032,0.3721837,0.3706828,0.5220599,0.3946021
0.460435,0.3002856,0.3400193,0.5050925,0.3538213,0.2982954,0.3817828,0.3637303,0.3831456,0.5206735,0.3953972
0.4507204,0.2938065,0.3311023,0.5038928,0.3583479,0.2956338,0.383029,0.3801235,0.3711644,0.5098788,0.3891782
0.4527028,0.2948003,0.3356353,0.5000973,0.3721732,0.2995431,0.3717472,0.3638088,0.3558759,0.5168872,0.3972044
0.4713308,0.2887597,0.3220143,0.4962876,0.3595194,0.2901988,0.3837041,0.3698851,0.3633322,0.5023803,0.4015303
0.4685601,0.286605,0.3336305,0.4883326,0.3645543,0.2828299,0.3706504,0.3589016,0.3654722,0.510505,0.4075051
0.4649655,0.2823108,0.3218768,0.4866309,0.3654411,0.2838814,0.3761793,0.3584193,0.364291,0.5284003,0.4164303
0.4518449,0.2946796,0.3240197,0.4933948,0.3721611,0.2962857,0.3828728,0.3721838,0.3611906,0.5270397,0.412977
0.4347516,0.296318,0.3317246,0.4820697,0.3710039,0.2949516,0.3828312,0.3596331,0.3654447,0.5212913,0.418243
0.4419023,0.3064812,0.3238991,0.5029249,0.3590343,0.2945951,0.3854623,0.3714521,0.3659166,0.5108492,0.4028441
0.4395544,0.2969632,0.335362,0.4890106,0.3653635,0.2914978,0.3767295,0.359333,0.3697537,0.5019343,0.4184248
0.4294563,0.3056796,0.3387341,0.4972771,0.3566189,0.2853813,0.3817179,0.3668938,0.364941,0.5171508,0.4078873
0.4371042,0.2944623,0.3292318,0.4961409,0.3492641,0.2807885,0.3886184,0.3707548,0.3645774,0.4948523,0.4014722
0.4530578,0.3048043,0.3222603,0.4986238,0.3419114,0.2853816,0.3840243,0.3646795,0.3632468,0.4898118,0.4046923
0.4798057,0.3080353,0.3220373,0.4952097,0.3741966,0.2838784,0.3874415,0.3739069,0.362475,0.5002447,0.3955205
0.464943,0.3009763,0.3366689,0.5112681,0.358584,0.2801673,0.382051,0.363209,0.3599237,0.5032743,0.4004811
0.4657854,0.300217,0.3425748,0.5072511,0.3607751,0.2957317,0.3932042,0.355788,0.3695605,0.5094097,0.3995135
0.4726141,0.2997136,0.3447863,0.5111187,0.3584864,0.2971003,0.3930044,0.365087,0.3740048,0.5160518,0.4021532
0.4582086,0.2904863,0.327325,0.4973972,0.3647084,0.3049853,0.3939963,0.3704754,0.3536881,0.5216017,0.396879
0.4730534,0.3065454,0.3287574,0.4920375,0.3666846,0.292253,0.3929941,0.3726949,0.3752663,0.5165944,0.403372
0.4690458,0.3015046,0.3521409,0.4954084,0.3670847,0.2979532,0.3775077,0.363646,0.3729385,0.5318356,0.393566
0.4449962,0.2958678,0.3393038,0.4922198,0.3597164,0.2963175,0.3783583,0.3731768,0.3655512,0.5177449,0.3917905
0.4636561,0.2981942,0.3571883,0.4820124,0.3774716,0.2902481,0.3831644,0.3749398,0.37005,0.4987104,0.3940908
0.4584827,0.2933211,0.3420174,0.472472,0.3708251,0.292383,0.3853694,0.3749675,0.3678687,0.5111393,0.3958003
0.4646938,0.3053678,0.351551,0.4766642,0.3697085,0.2949766,0.3847848,0.3662383,0.3648203,0.4992388,0.4061994
0.4606856,0.3044826,0.3365258,0.4827616,0.3648256,0.3021959,0.3973961,0.3719369,0.3662218,0.4827804,0.4030151
0.4482566,0.3030397,0.3347937,0.4756134,0.3689312,0.3055812,0.3987037,0.3675272,0.3618826,0.5004442,0.4066371
0.4725591,0.295261,0.3293772,0.482553,0.3654768,0.3279887,0.3812356,0.3685138,0.3685338,0.4989612,0.4032302
0.4650041,0.3003495,0.3220174,0.4939354,0.3614801,0.3120072,0.387245,0.364502,0.377621,0.5197253,0.4172091
0.4705934,0.2972071,0.3181781,0.4788382,0.3718639,0.3015826,0.3816157,0.3710859,0.3715986,0.5174692,0.4002434
0.4511051,0.2973194,0.3184138,0.4693454,0.3675284,0.3106712,0.3891369,0.3733898,0.3727195,0.5235491,0.3963732
0.4501333,0.2972519,0.3256114,0.4753746,0.3758177,0.3176782,0.3998122,0.3536977,0.3673353,0.5172215,0.4051348
0.4629338,0.2963806,0.3303676,0.4842069,0.3848967,0.3109548,0.4046924,0.3652523,0.3784519,0.5258877,0.4000048
0.4628411,0.3090838,0.3316603,0.4911374,0.3718013,0.3023867,0.3895343,0.368205,0.3633898,0.5149528,0.4079093
0.4804487,0.2972708,0.3268253,0.4959868,0.381817,0.315206,0.3933292,0.3783801,0.3873244,0.5060479,0.4036639
0.4627319,0.2917069,0.3275227,0.502062,0.3757185,0.3090273,0.3856652,0.368947,0.3833437,0.4988996,0.3995984
0.4869398,0.3058115,0.3322645,0.5047832,0.3550013,0.3036295,0.401617,0.3648781,0.3760553,0.5017354,0.3820736
0.4723981,0.3069696,0.3379107,0.4806732,0.3605932,0.301613,0.409082,0.3618649,0.3633736,0.5259023,0.3998024
0.4666433,0.3007994,0.3254363,0.4764132,0.3730346,0.319267,0.4157809,0.3637708,0.3750502,0.5036533,0.3889385
0.457338,0.311295,0.3183486,0.4861174,0.3599258,0.3221947,0.4036866,0.3648689,0.3753393,0.5270895,0.3853449
0.4531874,0.3127698,0.3213592,0.4735791,0.3764811,0.3365232,0.4113261,0.3772006,0.3836448,0.5270147,0.3808764
0.4583447,0.3090422,0.3238435,0.4860564,0.3575916,0.3362294,0.4019558,0.3730183,0.3845711,0.5132945,0.3919696
0.450594,0.3091524,0.3201095,0.4902767,0.3636378,0.3512111,0.390884,0.3831973,0.3866008,0.514537,0.3820848
0.4488956,0.3220258,0.3189508,0.4890004,0.3881764,0.3487464,0.3940217,0.3616799,0.3830597,0.5095789,0.3971348
0.4600945,0.317516,0.3277105,0.5017102,0.3699744,0.3292276,0.4028015,0.3761672,0.3859174,0.5108435,0.3903652
0.4755595,0.3169473,0.3230562,0.4941433,0.3727724,0.3311317,0.3977296,0.3704122,0.3811801,0.5114046,0.3911639
0.4740433,0.3035348,0.3259563,0.4913813,0.3497297,0.3349602,0.4126303,0.3586869,0.3947591,0.5075512,0.4012879
0.463478,0.3105395,0.3389384,0.4939324,0.3610156,0.3189009,0.4041562,0.3592553,0.3835945,0.5161237,0.4019394
0.4562063,0.3029583,0.317227,0.4997273,0.3565028,0.3277304,0.4108562,0.3627253,0.3741011,0.5193041,0.4077932
0.458385,0.3099447,0.3223288,0.4958068,0.3732108,0.3379436,0.4082855,0.3684132,0.3846167,0.5017923,0.4074956
0.4644247,0.2939143,0.3265946,0.4911074,0.3797787,0.3384512,0.4109279,0.3665318,0.3974497,0.498744,0.413601
0.4514267,0.2953435,0.3247479,0.493494,0.3701473,0.3340961,0.4253049,0.3761993,0.3937109,0.5086867,0.4067096
0.4362999,0.3031433,0.3257945,0.5010872,0.3709687,0.3374315,0.4227421,0.3741052,0.3645115,0.5185819,0.3993587
0.4485596,0.2993458,0.3255556,0.5128055,0.3706511,0.333778,0.4027093,0.3753206,0.3646401,0.5184322,0.3988512
0.4391395,0.3096535,0.3309968,0.5134643,0.3794761,0.333639,0.4078178,0.351131,0.3660564,0.518687,0.3972549
0.4365498,0.3107647,0.3292723,0.5079926,0.361201,0.339922,0.4071863,0.3624196,0.3772032,0.5399847,0.3841525
0.4490058,0.3011298,0.3254066,0.5093211,0.3639235,0.3466483,0.4076469,0.3651811,0.3840697,0.5153288,0.3987963
0.4296853,0.3017591,0.3297886,0.5140479,0.3800934,0.3391489,0.4183456,0.3637474,0.3793742,0.5252401,0.3967432
0.4482665,0.3040557,0.3211623,0.5097085,0.3607862,0.3449519,0.393991,0.3604257,0.3775446,0.5221388,0.3998506
0.4546807,0.3058712,0.3202682,0.5000753,0.3601339,0.3483,0.3990452,0.3588667,0.3879743,0.5181071,0.3924193
0.4457259,0.3086668,0.317352,0.4915591,0.3597674,0.3505333,0.4009563,0.3521253,0.3791932,0.5147575,0.3971392
0.4520909,0.2979895,0.314986,0.4936784,0.3628315,0.3360404,0.4102648,0.3735895,0.3796711,0.5399686,0.3946738
0.4524434,0.300913,0.3176088,0.4878802,0.3786357,0.3239083,0.4113636,0.3560658,0.3929359,0.5234155,0.3885776
0.4263483,0.3057885,0.3139977,0.4944654,0.3725091,0.3343687,0.3981421,0.3451615,0.394601,0.5330063,0.3936918
0.4417365,0.3035188,0.3176666,0.4815691,0.3645654,0.3400492,0.4032767,0.3392688,0.3899555,0.5237827,0.4139695
0.4312364,0.3054988,0.3232019,0.4886163,0.3624514,0.3412609,0.3958628,0.342333,0.391822,0.53526,0.394006
0.4403091,0.3115632,0.3308629,0.5041518,0.3600236,0.3536797,0.3968683,0.3569962,0.3756949,0.5307054,0.4000751
0.434647,0.2981075,0.334114,0.504608,0.3713715,0.3471623,0.4051157,0.3686987,0.3785652,0.5188724,0.4098286
0.4277041,0.2969622,0.3259015,0.503298,0.3557692,0.3404955,0.403167,0.3615016,0.3785783,0.5211492,0.4105011
0.4313308,0.2871221,0.3320058,0.4933006,0.3559047,0.3356746,0.387423,0.3496067,0.3817108,0.507166,0.4199698
0.4213267,0.3004188,0.3204547,0.4848103,0.3526486,0.3349713,0.3889093,0.3579964,0.3886467,0.5243959,0.4172589
0.4240853,0.2997489,0.3251693,0.4808437,0.3611369,0.3450866,0.385174,0.3546494,0.3857497,0.528667,0.4099922
0.4283739,0.2954161,0.3286749,0.4927324,0.3584376,0.3453526,0.3757776,0.3497902,0.3760039,0.5255805,0.4067333
0.4331555,0.2880246,0.3214313,0.5137129,0.3596426,0.3735875,0.38819,0.3570117,0.3696573,0.5308983,0.4102325
0.4317222,0.300428,0.3325326,0.4864162,0.3581041,0.3778042,0.4028778,0.3563854,0.3776222,0.5323527,0.3918281
0.4205546,0.3006319,0.329917,0.5043654,0.3491286,0.3636423,0.4078301,0.3615234,0.3719445,0.5221657,0.3973092
0.4126952,0.2967412,0.335769,0.4864011,0.3555004,0.3598935,0.400613,0.3608925,0.3746913,0.5173771,0.3815028
0.4283216,0.3044674,0.3358706,0.4846723,0.3619664,0.3670605,0.3955542,0.3647641,0.3705933,0.510696,0.3968164
0.4195722,0.3054135,0.330277,0.4851387,0.3754934,0.3627081,0.4002202,0.3717843,0.3720911,0.5202069,0.3925686
0.4326769,0.2943107,0.3361972,0.4782278,0.3703142,0.3579175,0.4150997,0.3661564,0.3731374,0.5093716,0.4032004
0.435149,0.2916633,0.3198454,0.4832818,0.3725679,0.3475532,0.4032193,0.3675824,0.374977,0.5332403,0.3932287
0.4308341,0.3030075,0.317676,0.4860507,0.3695968,0.354788,0.4114205,0.3703151,0.3829171,0.5445051,0.3991292
0.4112716,0.3082554,0.3188289,0.487716,0.3756173,0.3405571,0.4099296,0.371441,0.391657,0.5338202,0.4033605
0.4228151,0.3025122,0.3272693,0.4881165,0.3841932,0.3551684,0.4091417,0.3752929,0.3781097,0.5393049,0.4159231
0.4152213,0.3060853,0.3196331,0.4956228,0.3515738,0.3425098,0.3990057,0.3676092,0.3752891,0.5527358,0.4053246
0.4277344,0.2934649,0.3288117,0.493201,0.3725562,0.352202,0.3962586,0.3612016,0.3738701,0.5276915,0.4042168
0.4211514,0.3009391,0.3338472,0.4919311,0.3734426,0.3557451,0.4036306,0.359407,0.3877699,0.5355673,0.4146203
0.4306499,0.2998182,0.3253546,0.4917251,0.3676712,0.3487768,0.4222358,0.3601175,0.3801534,0.5220884,0.4201376
0.4414428,0.2891156,0.3279352,0.4760689,0.362461,0.3417654,0.4049412,0.3573054,0.3886334,0.5197715,0.4180633
0.430671,0.3010699,0.3266876,0.4929068,0.364918,0.3403438,0.4119218,0.3639585,0.3737506,0.5351965,0.4226747
0.4157841,0.2987786,0.3298306,0.4863622,0.365668,0.3420764,0.4167969,0.3619971,0.3744952,0.5440794,0.4116905
0.4301932,0.3008299,0.320099,0.4978568,0.3662256,0.3258098,0.4217669,0.3566582,0.3692087,0.5268863,0.4121071
0.4023752,0.3098865,0.3231096,0.4900132,0.3539781,0.3309425,0.4295101,0.3543523,0.3791391,0.5424876,0.4085285
0.4049565,0.3121378,0.3242053,0.4935225,0.3453341,0.3467565,0.4210896,0.3489726,0.377471,0.5236186,0.4170936
0.4079132,0.3099621,0.3220651,0.4918594,0.3595757,0.3347372,0.4253639,0.3621437,0.3788317,0.5262501,0.4048291
0.4288389,0.3107367,0.3158049,0.4953157,0.3538244,0.3359974,0.4333214,0.3547409,0.3775118,0.5206848,0.4122209
0.4177355,0.323761,0.3147446,0.4830797,0.3586458,0.3375582,0.4397435,0.3596705,0.3722216,0.5234239,0.424273
0.4146966,0.326326,0.3094833,0.48897,0.3640798,0.323833,0.4237971,0.3579428,0.3701139,0.5183382,0.4191943
0.4159331,0.3151935,0.3257492,0.4964349,0.355699,0.3231629,0.421287,0.3606998,0.3702708,0.509424,0.42069
0.4212421,0.3100327,0.3201074,0.4969304,0.3531193,0.3264993,0.4115796,0.3771076,0.3675596,0.5154594,0.4130679
0.4162489,0.3072838,0.3227852,0.4907478,0.3549483,0.3239931,0.4267191,0.3588689,0.3754664,0.5205432,0.4061063
0.4207228,0.3113005,0.331408,0.5093409,0.366346,0.3206406,0.4306719,0.3562848,0.3703119,0.5126447,0.4021893
0.4019796,0.2971689,0.3209528,0.486717,0.3680021,0.316121,0.4161469,0.3710105,0.3658698,0.5147915,0.4075599
0.4032413,0.3061917,0.3244689,0.4975717,0.3584218,0.3253854,0.4151237,0.3717398,0.3738435,0.5072858,0.4142662
0.4209612,0.3016553,0.3220868,0.4932246,0.3401926,0.3404526,0.4191245,0.3563935,0.3722585,0.5149652,0.4308731
0.4159933,0.3060876,0.3250626,0.4975016,0.3411728,0.336953,0.4178617,0.3564999,0.3732723,0.513722,0.4093888
0.4174869,0.3069644,0.3322167,0.4969959,0.3458729,0.3352435,0.4109797,0.3609751,0.3749069,0.5147828,0.4150655
0.4226379,0.3081744,0.3240016,0.4863734,0.3460028,0.3201018,0.408607,0.3516055,0.3610745,0.5139227,0.4147153
0.4258852,0.2975935,0.3321124,0.4895199,0.3523936,0.3158501,0.3955231,0.3661887,0.3771831,0.5095682,0.4255757
0.4490536,0.3048275,0.3384148,0.4836181,0.3543889,0.3300794,0.3820214,0.3589931,0.3777658,0.5182591,0.4475425
0.4399211,0.2994651,0.3274971,0.4842256,0.3443166,0.3216103,0.3952085,0.3564056,0.3926112,0.5168413,0.4328264
0.4332808,0.3267667,0.3334803,0.4781739,0.357079,0.3267299,0.4111703,0.3670749,0.3919439,0.5017123,0.4343313
0.4264543,0.3105705,0.330096,0.4683083,0.3618143,0.3296188,0.3879645,0.3546418,0.3778357,0.5192179,0.4189106
0.4294254,0.3175509,0.3311025,0.4878418,0.3631376,0.3466311,0.3943157,0.3576098,0.373414,0.5085242,0.4190072
0.4216799,0.3071804,0.3307988,0.4908231,0.3661997,0.3460692,0.398896,0.3594425,0.3789028,0.5130821,0.4005836
0.4098905,0.2998641,0.3161091,0.4994792,0.361293,0.3381668,0.4040554,0.3628812,0.3750764,0.4866017,0.4050117
0.3930854,0.3076785,0.3240357,0.4959781,0.3684731,0.3325248,0.40002,0.3681113,0.3806,0.4982677,0.4160659
0.4119677,0.3014048,0.3236631,0.4985456,0.3760062,0.3325388,0.3954037,0.3522997,0.3776997,0.5023801,0.418707
0.4089937,0.3145935,0.3418626,0.4887483,0.3587132,0.3408675,0.39645,0.3666042,0.3738062,0.5171972,0.41474
0.4119958,0.3123268,0.3288262,0.4856031,0.3723055,0.3306497,0.4002081,0.3466608,0.3821248,0.4966509,0.4063255
0.4121389,0.315861,0.3270911,0.4864875,0.3765869,0.3305626,0.4018172,0.3417647,0.3883827,0.5087452,0.4218085
0.387023,0.3059828,0.3214084,0.4969432,0.3522207,0.3214289,0.4001198,0.3386014,0.3802715,0.510084,0.4107584
0.4123527,0.3107896,0.3356299,0.5056028,0.3651631,0.3304746,0.403258,0.3413846,0.3650564,0.5120009,0.400614
0.4060528,0.3124503,0.3202804,0.505335,0.3724214,0.3216996,0.404068,0.3658682,0.3627595,0.4973702,0.420371
0.4141201,0.3160225,0.3267952,0.5043368,0.371022,0.3325986,0.4075083,0.3634149,0.3553734,0.4943463,0.4181369
0.4151399,0.2998052,0.3234292,0.5060098,0.3784916,0.3324785,0.4085529,0.3606664,0.3630777,0.5058388,0.4214748
0.4160583,0.2995071,0.3181847,0.5079336,0.3708391,0.3258506,0.4146889,0.3630504,0.3610593,0.4948918,0.4092346
0.408391,0.3080643,0.3436629,0.5055314,0.3830812,0.3179649,0.3977282,0.3577667,0.3656841,0.5049279,0.4095535
0.4052177,0.3085413,0.3347884,0.4966525,0.37538,0.3157382,0.3924598,0.3581442,0.3780192,0.5006244,0.4119188
0.4144275,0.3072759,0.3274362,0.4852128,0.3674825,0.3257596,0.3806025,0.3633706,0.3781322,0.5060304,0.4105715
0.4063363,0.313962,0.321275,0.4894401,0.3693713,0.334264,0.3974553,0.355106,0.3591845,0.5052362,0.4166754
0.4034737,0.3226689,0.3288467,0.4942932,0.355372,0.3314792,0.3911794,0.3571357,0.3692452,0.5061041,0.40024
0.4117019,0.3097594,0.3266129,0.5156002,0.3695227,0.341518,0.3817188,0.3666518,0.3768129,0.4938577,0.4097985
0.4103758,0.306762,0.3264139,0.5136564,0.3785139,0.3456281,0.3888186,0.3695793,0.3649671,0.5001485,0.3922226
0.4041465,0.3087566,0.3236417,0.5079104,0.3676479,0.3465764,0.4167901,0.3590581,0.3652183,0.4944081,0.3878284
0.4111723,0.3052403,0.3208584,0.4939386,0.3729442,0.348306,0.4043789,0.3649646,0.378036,0.4871853,0.395166
0.4133601,0.303165,0.3324674,0.4994232,0.3874485,0.3367468,0.4092042,0.3552291,0.3860454,0.4979964,0.4060359
0.4136915,0.3112895,0.3275168,0.4917132,0.3837896,0.3617421,0.4272858,0.3617277,0.3955867,0.4930959,0.4141924
0.4175012,0.3126403,0.3221673,0.4856338,0.3713431,0.3624982,0.4131345,0.3605419,0.4017935,0.4862404,0.4182447
0.4117715,0.3091967,0.3156726,0.4885062,0.3720205,0.3511887,0.4083468,0.359022,0.3947747,0.4964465,0.4096174
0.4009712,0.3140883,0.3242937,0.4942868,0.3625939,0.3634871,0.4105014,0.3528723,0.4002787,0.5111876,0.4101079
0.4020106,0.3175739,0.3231306,0.5118755,0.3561501,0.3451144,0.4076169,0.3512575,0.3908854,0.497894,0.4117253
0.4102914,0.3053636,0.3246329,0.5023592,0.3599977,0.3410496,0.4107983,0.3719151,0.3945408,0.503038,0.4076875
0.4036311,0.3081332,0.3256787,0.5025362,0.3646192,0.3213817,0.4122048,0.3583612,0.3848689,0.5043527,0.4020601
0.3973142,0.3116862,0.3217506,0.5123454,0.3824278,0.3306265,0.4007905,0.3555028,0.3907028,0.4842111,0.4222302
0.4108901,0.2963683,0.3168015,0.5114232,0.3679211,0.3200696,0.406119,0.3477594,0.3845114,0.4825325,0.4257861
0.4059776,0.306419,0.3262455,0.5002442,0.3641987,0.3199247,0.4057,0.3429154,0.3902901,0.4744373,0.420429
0.4037142,0.300252,0.3253524,0.5010177,0.3585385,0.326847,0.4028371,0.3583328,0.3814215,0.4819272,0.4326792
0.4069101,0.3056504,0.3264336,0.4907391,0.3671968,0.3308859,0.4077599,0.3350977,0.3683945,0.482875,0.4174509
0.40382,0.3068041,0.3305496,0.4935825,0.3617126,0.3315817,0.4113935,0.3487644,0.3943203,0.466312,0.4148407
0.4008681,0.3234752,0.3249576,0.4817872,0.3515556,0.3283117,0.4107667,0.3441319,0.3850799,0.4720005,0.4132746
0.4062487,0.3047366,0.3183383,0.4808743,0.3543999,0.3204915,0.4035161,0.3536549,0.3823316,0.4699835,0.4276568
0.4025784,0.300369,0.3265671,0.4910545,0.3539023,0.316194,0.4214877,0.3461246,0.3743851,0.4707855,0.4192517
0.4047282,0.2993922,0.3345946,0.4905307,0.3779041,0.3173499,0.4116214,0.3511341,0.365962,0.4859419,0.4220517
0.4016742,0.3158912,0.3315634,0.4843898,0.3525437,0.2949831,0.4154782,0.3423984,0.3645127,0.4782585,0.4148018
0.3967899,0.3139139,0.3300123,0.4803838,0.3593555,0.3030831,0.4138474,0.3429649,0.3790447,0.4749613,0.3905897
0.4082465,0.3112902,0.3228394,0.5008602,0.3700948,0.3110542,0.4086057,0.3410225,0.3826275,0.4825641,0.418239
0.384646,0.3094231,0.333762,0.4953334,0.355906,0.3088028,0.4110112,0.3402963,0.3709737,0.4732407,0.4065114
0.3892944,0.3049313,0.3407796,0.4973206,0.344477,0.302953,0.4051646,0.3355258,0.3702961,0.4741195,0.4096758
0.3938661,0.2995532,0.3402824,0.4937538,0.3566393,0.2988626,0.407963,0.3413574,0.3777755,0.4769897,0.4180707
0.3860438,0.2977968,0.3363874,0.4986416,0.3417692,0.3174318,0.4052494,0.3397944,0.3815031,0.4633222,0.4056879
0.4009066,0.2866579,0.3333838,0.5062652,0.3481064,0.3109685,0.4270534,0.3462976,0.3787476,0.4610139,0.4184094
0.3931221,0.2983203,0.327071,0.517711,0.3397867,0.3110152,0.4175767,0.3647311,0.3837999,0.4856676,0.4066374
0.3855898,0.2780084,0.3369779,0.5001109,0.359019,0.3148523,0.4063633,0.3390135,0.3758834,0.4754958,0.4082426
0.3936128,0.2988262,0.334713,0.5031518,0.3600877,0.3167062,0.4074397,0.342507,0.3894597,0.4781778,0.4139385
0.3900955,0.2915946,0.3450254,0.4899455,0.3759114,0.2997935,0.3902018,0.3440009,0.4033804,0.4878425,0.4080851
0.3865131,0.2927579,0.324851,0.4937895,0.3638404,0.2965837,0.402667,0.3335923,0.3846524,0.4712379,0.4076154
0.394657,0.3007275,0.3367241,0.5115522,0.3602064,0.3039613,0.4086231,0.3414275,0.3724585,0.4813748,0.4117427
0.398091,0.2927608,0.3355709,0.5090588,0.3706594,0.299704,0.3994518,0.3354115,0.3771857,0.4913116,0.425056
0.4009234,0.3030524,0.3365463,0.5027593,0.3778761,0.30069,0.4012671,0.3297302,0.3689278,0.4598386,0.4135706
0.4012614,0.3092036,0.3497372,0.4963403,0.3869468,0.3123674,0.403765,0.338112,0.3584063,0.4765393,0.4110986
0.4097657,0.2966117,0.3496448,0.4944274,0.3844648,0.3161443,0.4058771,0.3332341,0.3637353,0.4602707,0.4171489
0.4039328,0.2980278,0.337052,0.5083998,0.3694527,0.3097823,0.4114501,0.3315992,0.3685265,0.47403,0.4191067
0.4089446,0.292384,0.3329714,0.514724,0.3781858,0.3104112,0.4173466,0.3378034,0.3691226,0.4729663,0.426269
0.4087848,0.2930301,0.3241225,0.5110543,0.3666416,0.3160986,0.4150249,0.3472659,0.3779201,0.4712952,0.414258
0.41995,0.2936946,0.3246638,0.4970739,0.3837654,0.3094652,0.4089854,0.3330103,0.3724353,0.485739,0.4098835
0.4154657,0.3016049,0.3361997,0.5204883,0.3854663,0.2973398,0.4059574,0.3418364,0.3820365,0.4882627,0.4094358
0.4209569,0.31048,0.3266776,0.5231955,0.3823415,0.3080081,0.4152095,0.3366945,0.3741787,0.4947471,0.4173526
0.4291515,0.3119006,0.3259434,0.5054692,0.3722133,0.3195195,0.4018739,0.327808,0.3699993,0.4788342,0.4075896
0.4323168,0.3202564,0.3333481,0.5212044,0.3734358,0.3096258,0.4131787,0.3405586,0.3658569,0.4965926,0.4201327
0.4250327,0.2981327,0.3273068,0.5081132,0.3911987,0.3038141,0.409464,0.3417186,0.3794856,0.4852718,0.406831
0.4275416,0.2924111,0.3305114,0.506187,0.3865384,0.3167975,0.4120708,0.3379024,0.3777288,0.4795575,0.4034514
0.4222981,0.28544,0.3334552,0.5146896,0.3757139,0.3037008,0.4216629,0.3337632,0.3857507,0.5003619,0.4133326
0.4184221,0.29324,0.3334374,0.5102423,0.3795798,0.315145,0.4071219,0.3390434,0.3748456,0.488885,0.4245435
0.4210024,0.303672,0.3343632,0.5020737,0.3719555,0.3182253,0.4187237,0.3446063,0.3827508,0.501062,0.4159695
0.4120412,0.290616,0.3423865,0.5062357,0.3638104,0.3002512,0.3938886,0.3287273,0.3829607,0.4972579,0.3996336
0.4107413,0.3017887,0.3201572,0.50677,0.3849937,0.3128843,0.4033128,0.3360149,0.3798724,0.4949472,0.4116412
0.4037446,0.2962659,0.329602,0.5034108,0.3724748,0.2995053,0.3992024,0.3223471,0.3838319,0.4947649,0.4230546
0.3895536,0.2907418,0.3325153,0.4951181,0.3701878,0.3020698,0.3976261,0.3061114,0.3827422,0.5049055,0.4363405
0.4033961,0.2803685,0.3345972,0.5014175,0.3633702,0.3069725,0.4000255,0.320686,0.3780462,0.4870282,0.4340705
