Delta-AY.119,Isolate 2,Isolate 1,Isolate 3,Isolate 4
0.3287743,1.160032,0.7748344,0.89818,0.9571365
0.3350145,1.1528234,0.75163,0.9143649,0.9630477
0.3492544,1.1490476,0.7587925,0.8995724,0.9465448
0.3443156,1.1562881,0.7615534,0.8864171,0.9431297
0.3326692,1.155968,0.7373316,0.9041228,0.9496838
0.3317755,1.1364579,0.7373925,0.9135544,0.9402575
0.3417831,1.1379508,0.7543957,0.8929922,0.9493188
0.3426225,1.1239489,0.7668081,0.8857487,0.9550419
0.3550803,1.121814,0.7621084,0.8802985,0.9613362
0.3526456,1.1404426,0.7466244,0.9127761,0.9528198
0.3413833,1.1483059,0.7373925,0.9243112,0.9729195
0.3385869,1.1501102,0.7182441,0.9289107,0.9609695
0.3449355,1.1286014,0.7173529,0.9277232,0.9586951
0.3459983,1.1266503,0.7424704,0.9012186,0.9589527
0.3416494,1.1254736,0.7477965,0.9155198,0.9600188
0.3329111,1.1233106,0.7337148,0.9086697,0.9630511
0.3286628,1.1259346,0.7150115,0.9116505,0.9930674
0.3409857,1.1376338,0.7276109,0.9075264,0.9731964
0.3477508,1.133919,0.7365332,0.8952371,0.9863015
0.3401446,1.1496472,0.7289683,0.9050463,0.984392
0.3341407,1.1435241,0.7256276,0.8917768,0.9883746
0.324236,1.1273789,0.7186784,0.8812003,0.9776214
0.3384013,1.1364069,0.7163187,0.8857279,0.9846737
0.3424474,1.1440855,0.672682,0.9009327,0.996493
0.3426338,1.1334532,0.6753122,0.9040668,0.9902158
0.3533153,1.1272004,0.650344,0.9177223,0.9792981
0.3469227,1.1279578,0.6703123,0.9198999,0.9934424
0.3426021,1.1274512,0.6754208,0.9270549,0.984719
0.3422083,1.129634,0.6982323,0.9365178,0.9765261
0.3471288,1.1228664,0.7005115,0.9380529,0.9841295
0.3485908,1.1225011,0.6931624,0.9382073,0.9720154
0.3318599,1.1281095,0.7009267,0.9157366,0.9680839
0.3373885,1.1375507,0.7005548,0.9201189,0.9614477
0.3374117,1.1177598,0.6979706,0.9308876,0.9624043
0.3385628,1.1189741,0.7030993,0.9317582,0.9652215
0.3317035,1.1265144,0.6908472,0.9421415,0.9584262
0.3389822,1.1396735,0.6970033,0.9427484,0.9544786
0.3458656,1.1427059,0.6905784,0.9437715,0.9638155
0.348105,1.1234218,0.7052404,0.9285924,0.9553835
0.3464315,1.1040499,0.7057995,0.9337883,0.9426529
0.3445726,1.1090007,0.7029224,0.9282979,0.9307404
0.3396431,1.1226884,0.7052674,0.925402,0.9300536
0.3434283,1.1359278,0.712684,0.9153985,0.9148391
0.3364145,1.1328834,0.7222965,0.9153964,0.886847
0.3506432,1.1421992,0.68071,0.911813,0.8798259
0.3330434,1.1330832,0.6938775,0.9152646,0.9053788
0.3488681,1.1204319,0.716859,0.9107285,0.9353042
0.3534481,1.1075673,0.7135236,0.901736,0.9099526
0.3475977,1.1196401,0.7324375,0.9076684,0.9073684
0.3388612,1.1323147,0.7278503,0.9074228,0.89088
0.3503766,1.1139063,0.7186815,0.9083214,0.8981504
0.3506122,1.1190186,0.7251677,0.9142321,0.9046899
0.3600199,1.1198173,0.7212865,0.9180036,0.901388
0.3740149,1.1324506,0.7116876,0.9415879,0.9134305
0.365777,1.1485848,0.7061948,0.9419318,0.9015518
0.3570536,1.1252098,0.707637,0.9333482,0.9318874
0.3476299,1.1178887,0.7029041,0.9126011,0.9235637
0.3549882,1.1265301,0.7213095,0.9072325,0.9102431
0.3528769,1.1259148,0.7106347,0.912018,0.9184763
0.358921,1.1366305,0.7236307,0.9234032,0.9038818
0.3687759,1.1401061,0.7154353,0.9201374,0.9007107
0.3614888,1.1454211,0.7036033,0.8990276,0.8962429
0.3518376,1.1408575,0.6934763,0.9060492,0.8751608
0.3492914,1.134391,0.685601,0.9328979,0.8706934
0.3375141,1.1360738,0.6686921,0.93284,0.8811119
0.3264287,1.1440442,0.6494372,0.9400938,0.8694057
0.3406806,1.1492858,0.6586158,0.938586,0.8545225
0.3302206,1.1538062,0.6601306,0.9453374,0.8576714
0.3331092,1.1518718,0.6649883,0.9406622,0.8645771
0.3347285,1.1573057,0.6719626,0.9215963,0.8805098
0.3364443,1.1400554,0.6537387,0.92614,0.8791579
0.3361071,1.138653,0.6599956,0.9173928,0.8997415
0.3431367,1.1303266,0.6634357,0.9235284,0.9054869
0.3372404,1.1331768,0.6800746,0.9316695,0.9205099
0.3375268,1.1457584,0.6746379,0.9377041,0.9184742
0.3548981,1.1394864,0.6769128,0.916651,0.9444192
0.3452934,1.1288413,0.6741911,0.9186239,0.9436312
0.3407073,1.1397036,0.6799223,0.9276187,0.9423841
0.3351303,1.1527253,0.6784058,0.9277729,0.9382436
0.3489306,1.1554192,0.7077005,0.9266977,0.9355214
0.341179,1.1628186,0.718328,0.9250173,0.9062992
0.3319218,1.1545153,0.7224848,0.9205589,0.8957243
0.3388012,1.1798182,0.756166,0.9054918,0.9003035
0.3229298,1.1647536,0.7371367,0.9244114,0.9140157
0.3350938,1.1454093,0.756637,0.9169254,0.8945958
0.3290418,1.1734068,0.7606182,0.9035798,0.9335133
0.3417282,1.1612113,0.7768281,0.9224179,0.9333439
0.3355144,1.1500961,0.7626845,0.9256888,0.9313727
0.3288766,1.154243,0.7416248,0.9261465,0.9284747
0.3282763,1.1533136,0.7666209,0.9138436,0.916832
0.3306557,1.1488804,0.7945353,0.9212237,0.9101695
0.3394969,1.1541277,0.8058149,0.9058719,0.9258907
0.3351228,1.1574737,0.7660707,0.8987092,0.9323694
0.3389546,1.1572673,0.7504168,0.9106745,0.931284
0.3297307,1.1630217,0.7340261,0.9091733,0.9301348
0.3279571,1.142737,0.7335835,0.9011425,0.9352265
0.3378683,1.1436167,0.7374425,0.9316399,0.9515088
0.3463858,1.1475585,0.7814417,0.9108989,0.9549991
0.3381569,1.1562648,0.7792375,0.9081513,0.9709514
0.3458485,1.1531618,0.7884093,0.9114146,0.9730344
0.3463925,1.1499569,0.7882515,0.892959,0.9437148
0.3454821,1.1382096,0.7869162,0.922303,0.9450402
0.3599209,1.1466892,0.7498845,0.9250312,0.9524732
0.3364945,1.1515747,0.7401887,0.9107068,0.9422757
0.3353115,1.1451366,0.7420492,0.8990008,0.955812
0.3369538,1.1404104,0.741972,0.9024235,0.9333991
0.3265868,1.1306294,0.7343065,0.916277,0.9437118
0.3278439,1.1259989,0.7558628,0.9036484,0.956813
0.3319148,1.1293893,0.7506495,0.9033363,0.9362734
0.3391585,1.1290208,0.734574,0.9207613,0.9448665
0.3442471,1.1331763,0.7499039,0.910006,0.9455255
0.3311288,1.1307476,0.7437329,0.9149524,0.9453052
0.3263059,1.1285657,0.7512857,0.9194959,0.953849
0.3282586,1.1186867,0.7448479,0.8962189,0.96113
0.3282339,1.1255016,0.7559491,0.9158992,0.9600124
0.325729,1.1291683,0.7646809,0.9252718,0.9633417
0.3227316,1.1239378,0.7852964,0.9241118,0.969749
0.3241379,1.1209379,0.8032491,0.9272875,0.9741903
0.3407193,1.1197401,0.8238987,0.9451804,0.9698176
0.3295657,1.1127231,0.8070775,0.9368519,0.9463803
0.3399144,1.1022072,0.7882748,0.9300855,0.9449544
0.336606,1.098985,0.8009906,0.9280741,0.9615915
0.3413999,1.0964967,0.8044299,0.9436233,0.9806975
0.3352114,1.113615,0.81609,0.9384453,0.9565539
0.3246106,1.1237533,0.8020254,0.9386809,0.9580281
0.3366418,1.1216961,0.7952796,0.9535231,0.9609514
0.3361866,1.1148541,0.7838159,0.9571281,0.9602355
0.3442814,1.1181608,0.7910901,0.9790016,0.9546014
0.3368262,1.106667,0.8026082,0.9826652,0.96991
0.3375013,1.11244,0.8263243,0.9685606,0.950974
0.3393137,1.1130328,0.8428538,0.9603971,0.9596314
0.3352115,1.1029799,0.8422437,0.9634829,0.9646424
0.3515265,1.116671,0.8122585,0.9501121,0.9686489
0.3557543,1.1089112,0.8099379,0.9231587,0.9775153
0.3467243,1.1093141,0.7930462,0.9201303,0.9849721
0.3489724,1.1430743,0.7934312,0.9248552,1.0054995
0.3333819,1.1377223,0.7969599,0.9209271,0.9865522
0.3405556,1.1108727,0.7780698,0.9196002,0.9914943
0.3393518,1.1124108,0.7912586,0.9323591,0.9930069
0.333438,1.1203395,0.7979019,0.930232,1.0028126
0.3461505,1.1189445,0.7969418,0.9354874,1.0005491
0.3431985,1.1267741,0.8184593,0.9285499,0.9840084
0.3460559,1.1383535,0.8345757,0.9302404,0.9939811
0.3552979,1.129473,0.8195035,0.9318264,0.9938039
0.3447787,1.150907,0.8131902,0.9261144,0.975612
0.3393793,1.1440988,0.8226535,0.9116564,0.9738104
0.3441736,1.1378957,0.851714,0.9291682,0.9726877
0.3414099,1.1397024,0.8268492,0.9216369,0.9617011
0.3468955,1.1354795,0.8310622,0.9188605,0.9621336
0.3439916,1.1415011,0.855125,0.9204598,0.9755738
0.3471361,1.1409677,0.8366379,0.9388958,0.984892
0.3472303,1.1293941,0.8476482,0.9341731,0.9815056
0.3385002,1.1288439,0.8797672,0.9346465,0.979879
0.3453215,1.1301668,0.8913963,0.9333493,0.9675956
0.33923,1.1468081,0.8914311,0.9293422,0.967312
0.3484168,1.1288033,0.8680656,0.9377917,0.9602248
0.3475581,1.119741,0.8594363,0.9244922,0.9842733
0.3527108,1.1065247,0.8659259,0.9167904,0.9807576
0.3543252,1.1086634,0.8701552,0.9034758,0.9956284
0.3646939,1.1131454,0.8677995,0.9186511,0.9940547
0.3686936,1.1157119,0.8457555,0.9132141,0.9847541
0.3725856,1.1190213,0.8461245,0.9108816,0.9802361
0.3646302,1.1101532,0.8260886,0.8895489,0.970663
0.3705566,1.1307123,0.8165289,0.9020171,0.9626857
0.3530587,1.1305147,0.8127677,0.9028615,0.9714714
0.3547842,1.1219203,0.7857656,0.9100214,0.9698163
0.3498233,1.1350375,0.7845607,0.9102923,0.9787567
0.3693476,1.1367068,0.7849522,0.8927094,0.978841
0.3617284,1.1272629,0.8059434,0.905962,0.9692826
0.3596593,1.1375842,0.8047231,0.9044032,0.9755495
0.3622467,1.1476439,0.8382146,0.8988349,0.9579511
0.3629584,1.1414658,0.8713027,0.8820568,0.955695
0.355019,1.1287421,0.8436149,0.8971759,0.951825
0.3715484,1.1232353,0.8504477,0.9044521,0.9363019
0.3708282,1.1210212,0.8315246,0.9054818,0.9353234
0.3714429,1.1255951,0.8389019,0.8944272,0.948006
0.3713129,1.1405883,0.8461458,0.9018692,0.9387448
0.3755929,1.1338845,0.869294,0.8972535,0.9413741
0.3682775,1.1324509,0.8747386,0.9158314,0.9515784
0.3615493,1.1213863,0.8472177,0.9201632,0.9415879
0.3768824,1.1225528,0.8399958,0.9456784,0.9317344
0.372116,1.1291959,0.840501,0.9271249,0.9462652
0.3607823,1.1173664,0.8474497,0.9241804,0.9414561
0.370288,1.1261666,0.8727078,0.9261361,0.9347211
0.370151,1.1277254,0.8485599,0.9217258,0.9254862
0.36232,1.1121668,0.8301446,0.9144191,0.9278771
0.3620916,1.1094059,0.8381986,0.9058856,0.9335037
0.3595865,1.1122699,0.8551943,0.9194031,0.9493232
0.3549712,1.1150315,0.855317,0.9090534,0.9408175
0.3692776,1.1253197,0.873056,0.9235716,0.9483019
0.3523834,1.1312587,0.8590022,0.9172949,0.9263808
0.3677008,1.1122606,0.8313491,0.917559,0.9318166
0.3718529,1.1124648,0.849041,0.9284535,0.9265363
0.3714043,1.1155988,0.870065,0.9335147,0.9416319
0.3764127,1.1279745,0.8600892,0.933819,0.9463522
0.3744798,1.1147274,0.8848358,0.9124846,0.9346039
0.3812123,1.1157441,0.8842954,0.9266741,0.9503008
0.3721315,1.1036726,0.875581,0.9097703,0.940167
0.3747295,1.1155378,0.8568733,0.9189678,0.9644504
0.3843933,1.1035173,0.8666505,0.9140282,0.9530571
0.3781249,1.1100345,0.836196,0.9254516,0.9402884
0.3890077,1.0990367,0.8277211,0.9183016,0.9332898
0.3683823,1.1043272,0.8517664,0.932735,0.951285
0.3748251,1.1046569,0.8523573,0.9212064,0.9523649
0.3782187,1.113663,0.8628582,0.9208377,0.952051
0.3702749,1.119151,0.8672343,0.9219847,0.9437452
0.3776199,1.1125566,0.8736454,0.9303961,0.9438793
0.3784055,1.1155548,0.8349926,0.9214488,0.9412216
0.3810836,1.1181866,0.8490082,0.9168425,0.9446905
0.3701292,1.1286852,0.8592827,0.9209058,0.955972
0.3670892,1.1383078,0.8679585,0.893204,0.9530686
0.3675538,1.123456,0.8631301,0.9047172,0.9426116
0.3735818,1.1174881,0.8868756,0.9058576,0.9535089
0.3692864,1.1097631,0.8953356,0.9149284,0.9578454
0.365853,1.1138495,0.9054396,0.9179699,0.9666221
0.3619718,1.1121286,0.8777655,0.9064268,0.954031
0.3583102,1.1034565,0.8816891,0.9130299,0.9679947
0.3651075,1.1058567,0.8729218,0.9194933,0.9593892
0.3686565,1.1164186,0.8689283,0.908388,0.9670951
0.3766378,1.1053218,0.864728,0.9165444,0.9869092
0.36788,1.1108974,0.8547961,0.8930159,0.9823353
0.3808783,1.1167426,0.8789724,0.8881229,0.9702383
0.3725191,1.1077139,0.8573919,0.8968078,0.9633121
0.3755021,1.1306469,0.8777726,0.9146509,0.9691195
0.3693778,1.1178577,0.884041,0.9054732,0.9777479
0.37711,1.1266255,0.8795395,0.9101709,0.9927866
0.3647058,1.1248754,0.8851067,0.9027011,0.9816355
0.3667178,1.1223565,0.8822481,0.9116141,0.9654037
0.3864064,1.1410512,0.8952852,0.9024768,0.9665914
0.3833339,1.1239375,0.9015086,0.9110478,0.9667357
0.3938676,1.1258304,0.893239,0.9190187,0.9636661
0.390839,1.1310319,0.9072055,0.9171376,0.9784743
0.382326,1.1186604,0.8662024,0.9428788,0.9924654
0.3718954,1.1225852,0.8738526,0.9296492,0.9809719
0.3780501,1.1288332,0.8762916,0.9337123,0.9850096
0.3763317,1.1222097,0.8701236,0.9361244,0.9843774
0.38155,1.1180745,0.8834444,0.9287181,0.9823458
0.3726012,1.1123891,0.8787236,0.921988,1.0008181
0.3786025,1.1065401,0.8630617,0.9166587,1.0060426
0.3763492,1.1084538,0.8755961,0.9234927,1.0045019
0.3803658,1.1185622,0.891252,0.9418781,1.0040488
0.3946165,1.1077147,0.8964296,0.9406559,1.0066667
0.3866252,1.1118033,0.8954638,0.9390479,0.9976481
0.379218,1.1066202,0.9005705,0.9305723,1.0111736
0.3782856,1.1085325,0.8738338,0.9214076,0.9868825
0.3806097,1.1167147,0.8785961,0.9188572,0.9918345
0.3850248,1.1160333,0.8947339,0.9132178,0.9945405
0.3886428,1.1254849,0.8646799,0.9179585,0.9869764
0.3844599,1.1254536,0.8462731,0.9198978,1.0055901
0.3973366,1.1163841,0.8339965,0.9091116,0.9968619
0.370681,1.1095629,0.870414,0.9116774,1.0164654
0.373673,1.110382,0.8441925,0.9179748,1.0135899
0.3883651,1.1237822,0.838154,0.9162937,1.0101825
0.3696667,1.128625,0.8372833,0.9062269,0.9851102
0.3742487,1.1144512,0.8150992,0.8984305,0.9873155
0.3677594,1.1017983,0.793079,0.9150719,0.9949873
0.3668499,1.1035002,0.8215013,0.9294307,0.998028
0.361811,1.1013159,0.8331918,0.92992,0.987847
0.369985,1.0952842,0.8461105,0.9236702,0.9928001
0.3688217,1.091276,0.8342038,0.9301749,1.0097924
0.3627267,1.0945867,0.8752277,0.9566794,1.0082084
0.3633365,1.111026,0.8417537,0.9701837,1.0205938
0.3598274,1.0900455,0.8663436,0.959196,0.9853536
0.3663756,1.1011492,0.8830331,0.9870685,0.9914429
0.3717336,1.1069882,0.827247,0.980723,1.0024015
0.3584277,1.1128347,0.8504729,0.9751147,1.0187525
0.3609087,1.0996749,0.8203034,0.9694303,1.0107223
0.3670281,1.09154,0.8236243,0.9903057,0.9996337
0.3658059,1.0880642,0.8044319,0.977546,0.9905501
0.3643726,1.0896139,0.8088009,0.9607162,0.9908093
0.3735027,1.1039294,0.8170581,0.95319,0.9928493
0.3533702,1.099401,0.7952647,0.9574835,0.9970191
0.3535514,1.0961577,0.7867238,0.9733306,0.9958523
0.3548315,1.1107409,0.7981933,0.9601084,0.997251
0.3499261,1.0973446,0.7950628,0.9361103,1.0028731
0.3557147,1.094714,0.7958432,0.9448277,0.998187
0.3547373,1.1177863,0.7784574,0.9444085,0.9823471
0.3521957,1.1356635,0.7861525,0.9443206,0.9923219
0.3554966,1.1093789,0.7852074,0.9465222,0.9828412
0.3476047,1.1294822,0.7851571,0.953975,0.9660357
0.3429219,1.1373725,0.7862279,0.9494509,0.9886772
0.3574753,1.1136175,0.788348,0.9579978,0.9962781
0.3596114,1.0989124,0.7994263,0.9597014,1.0089991
0.3482445,1.1163193,0.7885892,0.9649937,1.0086935
0.3657306,1.1125716,0.7767846,0.97154,0.9935422
0.3657602,1.1146852,0.7688974,0.9650581,0.9796184
0.3721932,1.1026438,0.7752737,0.9481265,0.9788519
0.3637892,1.1095154,0.7971793,0.9468208,0.981969
0.3622819,1.0974861,0.76622,0.9539627,0.978645
0.3642879,1.0889137,0.7759005,0.9598035,0.9779608
0.3692566,1.069661,0.7646751,0.9174622,0.9697328
0.3598778,1.0649692,0.7730546,0.9186748,0.9819627
0.3562851,1.069594,0.7752348,0.9286081,0.9636112
0.3508902,1.0782241,0.7851433,0.9423724,0.971126
0.3504059,1.0901704,0.782401,0.9182483,0.9857105
0.356379,1.0992768,0.800423,0.9269981,0.968915
0.3564682,1.091089,0.7753556,0.9391525,0.9841469
0.361669,1.1172348,0.7802073,0.9173601,0.989463
0.3592396,1.1209459,0.7869027,0.889235,0.9921101
0.3615953,1.129195,0.7738907,0.9076911,0.9812637
0.3614012,1.1050287,0.7703273,0.9112359,0.9835158
0.346791,1.1247511,0.7773151,0.914012,0.9816251
0.3575611,1.1179825,0.7912232,0.9163197,0.9857592
0.3552942,1.1119101,0.805436,0.9303219,0.9760616
0.3634999,1.133823,0.8007996,0.9411631,0.9762387
0.3583918,1.1260692,0.7912234,0.9168769,0.9738006
0.374641,1.1332065,0.7692059,0.9122244,0.9985809
0.3609615,1.1295503,0.7895136,0.9252709,0.9826122
0.3589247,1.124678,0.8023636,0.9096793,0.9814663
0.3587775,1.1206583,0.8096225,0.9246913,0.9989613
0.3571086,1.1074773,0.8112587,0.935905,1.0034497
0.3508286,1.1103497,0.8105921,0.9451144,0.9944648
0.3536826,1.1106277,0.8176904,0.9314663,0.9897753
0.3544654,1.1058965,0.8026397,0.9287589,1.010693
0.3613285,1.1155822,0.7888672,0.9076198,0.9956917
0.3494752,1.0971053,0.7672791,0.9083822,0.9890918
0.3513761,1.0970315,0.8060203,0.9144579,0.9770893
0.3544121,1.1056235,0.791519,0.92255,0.9889832
0.3655742,1.11102,0.7867879,0.931033,0.994935
0.3594284,1.1215467,0.7849844,0.9297928,0.9882544
0.3563158,1.1207258,0.8174901,0.920252,0.9940026
0.3578147,1.1217514,0.7899188,0.9162905,0.9885625
0.3482289,1.1366708,0.8055719,0.9069685,0.9709935
0.3495797,1.144132,0.7984323,0.9139404,0.9804417
0.3581873,1.110383,0.8315129,0.9180859,0.9873639
0.3495567,1.1090686,0.8399603,0.9194983,0.961646
0.3466429,1.1328478,0.821526,0.9244413,0.9854088
0.3504322,1.1186938,0.832527,0.9278067,0.9838349
0.3426907,1.1305997,0.8021379,0.9111395,0.9755809
0.3426045,1.124174,0.798773,0.9099612,0.9866083
0.340546,1.1206273,0.8115411,0.9188799,0.9839362
0.3377081,1.1152807,0.8286257,0.9088907,0.9834073
0.34144,1.1054422,0.8278886,0.925041,0.9767537
0.3324541,1.094038,0.8230112,0.9017333,0.9593756
0.3433135,1.088926,0.8656642,0.9189132,0.9940433
0.3470619,1.0848219,0.8754054,0.9143221,0.9788987
0.3489589,1.088209,0.8530167,0.9033158,0.9813959
0.3499671,1.0728275,0.8422822,0.8969698,0.9648636
0.3466166,1.0938665,0.8615201,0.8867045,0.9627892
0.3496167,1.0915614,0.8803517,0.8949601,0.9691963
0.3516474,1.0964915,0.8654988,0.8827382,0.9776787
0.352758,1.0919099,0.8639515,0.8852326,0.9883091
0.3506552,1.0790626,0.8835732,0.8951395,0.9812225
0.3649477,1.1012685,0.8838217,0.8822567,0.9842134
0.3546913,1.0970088,0.8904632,0.8870084,0.9939553
0.3535742,1.105951,0.870276,0.8781135,0.9884051
0.3541874,1.1108321,0.8783875,0.9009476,0.9821666
0.3578593,1.1110419,0.8945761,0.896468,0.9711743
0.3437634,1.1182728,0.9111974,0.9020212,0.9858266
0.3470621,1.1075649,0.9077153,0.9034029,0.9971119
0.3509238,1.0879909,0.8961718,0.9007302,0.9839684
0.3561301,1.1034919,0.8818262,0.901772,0.9976344
0.3539537,1.0969414,0.8882603,0.9061724,0.9944922
0.3542918,1.0996526,0.8831088,0.9307616,0.988512
0.3584388,1.0974368,0.9053044,0.9167297,0.9923703
0.3595921,1.089433,0.9180821,0.914535,0.9827107
0.3606349,1.0844979,0.8937719,0.9239378,0.9898118
0.3603435,1.0916688,0.8928096,0.9072098,0.9795602
0.3485792,1.0674404,0.8800261,0.9112879,0.9793157
0.3481796,1.0818728,0.8747702,0.8983723,0.9821866
0.3461175,1.0718197,0.8926165,0.9039973,0.9890471
0.3510677,1.0811681,0.8849491,0.9137267,0.9804049
0.364569,1.0798271,0.8741833,0.9108166,0.9869292
0.3587714,1.085193,0.8672394,0.9115822,0.9825127
0.3575136,1.1061906,0.8803121,0.8895146,0.9812104
0.3706435,1.0932527,0.8794685,0.8900523,0.9812355
0.3488887,1.1063694,0.8830831,0.8838528,0.9880694
0.3540312,1.0841037,0.8824314,0.8840495,0.9810864
0.3530287,1.089802,0.8659672,0.9101824,0.9649378
0.3496211,1.0824342,0.9117419,0.8751864,0.9701937
0.3545951,1.0790392,0.9023759,0.8990396,0.9581486
0.3591578,1.104795,0.9023163,0.9011591,0.9606111
0.351568,1.1008363,0.8903345,0.8895591,0.9651564
0.3399804,1.0975378,0.8939777,0.8817315,0.9571447
0.3407431,1.0934267,0.9112807,0.8850185,0.9709605
0.3409992,1.0998008,0.9238298,0.8803163,0.9556367
0.3392447,1.0818942,0.9096478,0.8752519,0.960644
0.3337261,1.1010331,0.9098931,0.8748946,0.9694667
0.3496685,1.0963647,0.9236859,0.8782811,0.9720395
0.3551635,1.1045626,0.9398947,0.8972592,0.9741167
0.3415164,1.1056269,0.9394154,0.8935778,0.9592226
0.3410918,1.1189345,0.9382549,0.9076143,0.9618993
0.3444831,1.1285523,0.9373173,0.9026961,0.9718468
0.3590794,1.1144114,0.928105,0.9145887,0.9915791
0.3551584,1.1051978,0.9279023,0.9151208,0.9869846
0.3437766,1.1351048,0.9221267,0.8987595,0.9907878
0.3552854,1.1352764,0.9239718,0.900055,0.9893883
0.3588738,1.1202152,0.9120184,0.8910047,1.0023701
0.368594,1.1124166,0.9241173,0.9035116,1.0027305
0.3755323,1.118894,0.9333217,0.9010416,0.9912637
0.3776256,1.1201714,0.9378626,0.9058061,0.9906164
0.3826334,1.1169165,0.899137,0.9005273,0.9969979
0.3778282,1.1373883,0.9215997,0.9204056,0.9847649
0.3739886,1.1463413,0.9205282,0.9011967,0.9995952
0.368202,1.1392429,0.92731,0.8843195,0.999833
0.3703255,1.1371855,0.9361084,0.876918,1.0051475
0.3601304,1.1269983,0.9267027,0.8753487,1.0150664
0.3604341,1.1173197,0.9325515,0.8940512,0.9843357
0.3610517,1.1171904,0.9268463,0.8983172,0.9853595
0.3466376,1.1058075,0.9136623,0.9106096,0.9986613
0.3511453,1.1016724,0.902732,0.901014,0.9932421
0.3451718,1.1032962,0.907797,0.9202175,0.9927541
0.354265,1.1142521,0.9094213,0.9114406,0.9828846
0.3510484,1.1026937,0.9160952,0.9040067,0.9908601
0.3508566,1.1069798,0.8972485,0.9213899,0.9790176
0.3709421,1.1223645,0.9246134,0.9188276,0.9831079
0.3706814,1.1131169,0.9246444,0.9033118,0.9973899
0.3691978,1.1229907,0.9173976,0.9144056,1.0087526
0.371552,1.1097209,0.9027728,0.8926362,1.0205019
0.373247,1.1176101,0.8850752,0.9013686,1.0104184
0.3756609,1.121485,0.869863,0.8937933,1.0083652
0.3689277,1.1134555,0.8727878,0.9061975,1.0134928
0.3677982,1.1224495,0.8808947,0.9348325,1.0124015
0.3736695,1.113145,0.8769938,0.9114584,0.9887039
0.3737093,1.1015619,0.881245,0.9058315,0.987978
0.365748,1.0831422,0.8690226,0.9056682,0.9832446
0.3438313,1.1022521,0.8692232,0.8998427,1.0039105
0.3398604,1.0969945,0.8500177,0.9001577,1.0141215
0.350727,1.1141595,0.8583511,0.9130098,1.0178927
0.3465473,1.1037656,0.8435978,0.9061945,0.9964665
0.3495932,1.1216756,0.8447822,0.9066348,0.9868045
0.3538266,1.1385272,0.8412991,0.8850365,0.9840984
0.3429181,1.1327504,0.8528661,0.8632541,0.9864354
0.3482409,1.1267146,0.8407245,0.8675436,0.9681905
0.3577496,1.1414672,0.8398551,0.8858784,0.969677
0.3389096,1.1564275,0.8346896,0.900733,0.9818133
0.3522348,1.1487539,0.8331574,0.8805642,0.9862395
0.3476793,1.1594368,0.824532,0.8722192,0.9759654
0.3449089,1.1559495,0.837736,0.8776489,0.9919251
0.3386153,1.1527565,0.8196403,0.8734097,0.9505556
0.3530725,1.1490927,0.8232551,0.900337,0.9670913
0.3588933,1.1532311,0.8248674,0.8979849,0.9602698
0.3508882,1.144572,0.831617,0.8991919,0.9826462
0.3574795,1.1507825,0.8388031,0.8954641,0.9947147
0.3639698,1.1522783,0.8549684,0.8762413,1.0001457
0.355041,1.14035,0.844955,0.8772212,0.9983894
0.3554803,1.1296254,0.8371312,0.8754023,1.0034926
0.3591861,1.1371703,0.8301153,0.8851212,1.0111077
0.3583259,1.1327919,0.8183154,0.8844516,0.9999527
0.3624201,1.1465657,0.8421019,0.880365,0.9789926
0.3631146,1.1414043,0.8149157,0.8707586,0.9796155
0.3596555,1.1457994,0.8436022,0.869904,0.9867985
0.3488895,1.1453226,0.8248785,0.8554048,0.9868484
0.3461625,1.1411222,0.8197449,0.8766224,0.9718695
0.3580817,1.1401945,0.8458772,0.8730123,0.9802374
0.3428088,1.1406476,0.820362,0.8714405,0.988776
0.3553381,1.1333672,0.8316896,0.878085,0.9975493
0.352683,1.1361452,0.8294588,0.8759611,0.9783958
0.3578879,1.1377703,0.8345644,0.8747994,0.9897574
0.356129,1.1467804,0.8140346,0.8599344,0.9938124
0.3570935,1.13539,0.810951,0.8659722,0.9883536
0.3621745,1.1376531,0.8304393,0.8771795,0.995298
0.3728817,1.1393186,0.8273587,0.8531895,0.9816932
0.3712028,1.1570779,0.8262772,0.8643564,0.9827151
0.3678157,1.1447599,0.8126643,0.859734,0.9787467
0.373895,1.1282098,0.8028541,0.8646479,0.9742365
0.3830672,1.1261246,0.8051598,0.8767638,0.9816956
0.3749428,1.1361226,0.8101279,0.881555,1.0103896
0.3744502,1.1256726,0.8107467,0.8773859,0.9906374
0.3716479,1.1275238,0.8142757,0.8966324,0.9875345
0.3597666,1.1090859,0.8261092,0.8786854,0.9779077
0.376995,1.1052079,0.8435938,0.9033595,0.9744046
0.3783076,1.117725,0.8326722,0.8990413,0.9814185
0.3643169,1.1039495,0.8202688,0.9057493,0.9761495
0.3633491,1.1087685,0.8093861,0.9027922,0.9730411
0.3728444,1.119694,0.8037928,0.9069706,0.9710781
0.3636681,1.0933322,0.7885407,0.8920612,0.9628891
0.357799,1.10323,0.7939067,0.8837185,0.9798641
0.3750261,1.1040989,0.8014582,0.8774479,1.0013635
0.3629149,1.0936606,0.792678,0.8709462,1.0058585
0.3701492,1.1012157,0.783931,0.872389,0.9862045
0.3680922,1.0903308,0.8091035,0.8589748,0.980846
0.3791855,1.108241,0.7975814,0.8574616,0.981412
0.3740539,1.1166083,0.8180426,0.8575159,0.9837364
