Delta-AY.119,Isolate 1,Isolate 2,Isolate 3,Isolate 4
1.7001534,1.6441554,1.175303,1.5251963,1.5128453
1.6847259,1.6290158,1.1741289,1.5385313,1.5250835
1.6681033,1.6056139,1.1839992,1.5415393,1.5121267
1.6684386,1.5918368,1.1646041,1.5280701,1.4884481
1.6766275,1.5517396,1.1574076,1.5345033,1.4809915
1.6776389,1.5247231,1.153585,1.5393292,1.4701315
1.6765363,1.526845,1.165786,1.5487382,1.466434
1.6698506,1.5135695,1.1483514,1.5385187,1.4679317
1.6650956,1.5257204,1.1643677,1.5648233,1.47158
1.6664208,1.521583,1.1671795,1.5565201,1.4898852
1.6797229,1.5163883,1.1627588,1.5359273,1.5036741
1.6973419,1.5179627,1.1695702,1.5284598,1.5063139
1.719848,1.5074739,1.1875335,1.536211,1.5241747
1.7343249,1.5198002,1.174035,1.5339749,1.5259275
1.7537527,1.5105242,1.1672615,1.5233027,1.5220807
1.7669742,1.4952196,1.1849729,1.5100749,1.5153954
1.7848766,1.4941856,1.1813856,1.5089148,1.5070029
1.8190117,1.4835426,1.1949344,1.5325227,1.5075978
1.8310153,1.4643104,1.2212433,1.5360661,1.5004355
1.8307229,1.4764503,1.2153969,1.5318049,1.4812274
1.8153894,1.4856764,1.2174459,1.4986243,1.4761089
1.8116263,1.4818882,1.2379429,1.5088729,1.4786271
1.8151841,1.4480304,1.2627922,1.498495,1.4762568
1.8215194,1.4437585,1.2756753,1.5065497,1.4692349
1.8234735,1.4339361,1.2765293,1.5091559,1.4942442
1.8246517,1.4411062,1.2769434,1.5078194,1.5125052
1.8426167,1.4435807,1.2976571,1.5175184,1.5236464
1.8389904,1.4173512,1.3078249,1.5513144,1.5162319
1.8243194,1.4036621,1.3339026,1.5647103,1.5001291
1.8167634,1.4053727,1.3633016,1.5782278,1.4741042
1.8058226,1.3993096,1.3609723,1.5639482,1.4621755
1.7987466,1.3970821,1.3668776,1.5418704,1.4732792
1.7978187,1.3883847,1.3844641,1.5507693,1.4582064
1.7966421,1.3964169,1.381541,1.5587146,1.4508802
1.797757,1.3996229,1.398549,1.5574152,1.4530907
1.7890253,1.4222132,1.3870293,1.5367162,1.4518571
1.7977437,1.4274948,1.3782328,1.5442812,1.4594753
1.7935889,1.4351482,1.3883494,1.54567,1.4731838
1.784451,1.4272708,1.3652248,1.5516963,1.4782031
1.7727423,1.4158427,1.3615375,1.5756726,1.4827888
1.7607849,1.3873591,1.3690572,1.5726856,1.4728316
1.7617035,1.3674229,1.3991518,1.5709026,1.478722
1.7516261,1.3463396,1.4212298,1.5522087,1.4798663
1.7750372,1.3374525,1.4151748,1.5545628,1.5111812
1.7702249,1.3588187,1.4048653,1.531176,1.5077243
1.7559291,1.352827,1.4003549,1.5282042,1.4719406
1.7572192,1.347887,1.4052147,1.5249463,1.4997035
1.7458129,1.3543769,1.4219531,1.5326099,1.4926075
1.7610389,1.3431736,1.4208255,1.5146177,1.5090986
1.7699181,1.3423581,1.4338443,1.5096846,1.5492663
1.7723647,1.3727244,1.4396536,1.4942899,1.563361
1.7767462,1.4151938,1.4328421,1.4865242,1.6000943
1.7947196,1.4619018,1.441654,1.485819,1.6211941
1.80718,1.4714235,1.4334333,1.4914373,1.6096495
1.8077222,1.4772326,1.4270034,1.4941976,1.6158894
1.8178929,1.4558631,1.4186363,1.473215,1.6026151
1.8382835,1.4242457,1.4014715,1.4884739,1.6139987
1.8338292,1.4140745,1.3819289,1.4879009,1.627736
1.846224,1.4267895,1.3989418,1.4829671,1.6357656
1.8794047,1.4328449,1.4021406,1.4547777,1.6176652
1.8906298,1.4328576,1.3816915,1.4394294,1.6194955
1.9020282,1.4235202,1.4075289,1.434055,1.6315218
1.9198456,1.4297878,1.419762,1.4236333,1.6560785
1.9126507,1.4279909,1.4305199,1.4198779,1.6490153
1.9106759,1.4049853,1.4329181,1.4366962,1.6369555
1.8964648,1.4240817,1.4402794,1.4314481,1.6247907
1.8960501,1.4489694,1.4461275,1.4295517,1.6064647
1.8976666,1.4380251,1.454376,1.4521227,1.6249149
1.8774891,1.4432144,1.4565481,1.4945341,1.6416018
1.8439693,1.4682616,1.457176,1.5074759,1.6458946
1.8364463,1.4586278,1.4632802,1.5340667,1.6342815
1.8181487,1.4581817,1.4725153,1.5482091,1.6323705
1.8165926,1.4412794,1.4687551,1.5452693,1.6211406
1.821056,1.4343246,1.4666897,1.5487678,1.5873183
1.8065015,1.4329069,1.4755708,1.5468237,1.6224896
1.8033459,1.44596,1.4661669,1.5455352,1.6316159
1.8052895,1.4374317,1.4593173,1.5660461,1.622741
1.8037661,1.4276311,1.4491693,1.5842872,1.6240797
1.8197061,1.4089395,1.43703,1.604741,1.6071601
1.8263071,1.4155819,1.4396213,1.6063739,1.6079032
1.8254309,1.4053867,1.4380972,1.6210933,1.6057378
1.814978,1.3901391,1.4412327,1.6190331,1.6037583
1.8264085,1.382401,1.4329971,1.6087528,1.6240007
1.8284371,1.3650659,1.4697655,1.6214688,1.6229371
1.8328902,1.3354239,1.4801801,1.6412433,1.6457888
1.8510082,1.3241148,1.492759,1.6567044,1.6652569
1.8642269,1.3276489,1.50072,1.670664,1.6879053
1.8574885,1.3453966,1.4905531,1.6628554,1.683843
1.8615108,1.3515418,1.5028433,1.6470392,1.6812738
1.854215,1.367875,1.5088239,1.6540539,1.6738873
1.8425028,1.3699254,1.488798,1.6289912,1.6475548
1.8551283,1.3824515,1.4855675,1.6421517,1.643932
1.8677692,1.4041131,1.4815887,1.6432382,1.6657122
1.8711559,1.4058746,1.48511,1.6457728,1.6914247
1.865595,1.3660161,1.4771914,1.6319396,1.7076491
1.8750855,1.3508174,1.4895973,1.6329491,1.7002869
1.8737379,1.344498,1.4626324,1.6219733,1.6737399
1.8893417,1.3158659,1.4491438,1.6260054,1.6831346
1.9042907,1.325188,1.4527045,1.6061896,1.6694056
1.9014839,1.3277671,1.4658693,1.6108929,1.6870373
1.9245707,1.3255013,1.4704988,1.602914,1.6662893
1.959819,1.3350015,1.4713554,1.6131935,1.6668348
1.9514736,1.3238127,1.4886204,1.6222622,1.6650182
1.9316665,1.3208464,1.4833213,1.6429447,1.6703665
1.9269372,1.3289263,1.4815955,1.6571374,1.6898427
1.9104239,1.3275375,1.4799937,1.6615479,1.7110977
1.9185493,1.3319045,1.4797963,1.6729755,1.7194051
1.9317718,1.3287951,1.4898572,1.6700575,1.7020098
1.9218408,1.3336984,1.4810117,1.6599864,1.6877569
1.9025736,1.3220481,1.4839838,1.6578774,1.688349
1.8890244,1.339287,1.4979036,1.6513296,1.655109
1.878864,1.3358328,1.5150411,1.6413862,1.655544
1.8944323,1.3295867,1.5233834,1.6042715,1.6682898
1.8966659,1.2976302,1.509413,1.5963346,1.674015
1.9096487,1.2949955,1.53619,1.5989821,1.6715906
1.9170116,1.27706,1.5349158,1.6189321,1.669872
1.9281757,1.2853786,1.5504832,1.6409214,1.6885557
1.944026,1.2895803,1.5727825,1.6422323,1.7063541
1.9464422,1.2704881,1.5725944,1.6523576,1.7056662
1.948202,1.2584383,1.5863072,1.6512465,1.7359148
1.9531517,1.2556081,1.5770068,1.6707146,1.7442966
1.937746,1.2526953,1.5741677,1.6801294,1.7312341
1.9430001,1.2405015,1.5593573,1.7060262,1.7079865
1.9401754,1.2474945,1.5465798,1.7057488,1.6971307
1.9333808,1.240867,1.5573046,1.6958499,1.697893
1.9174783,1.2310793,1.5507199,1.711462,1.7027441
1.9258003,1.2130663,1.5644262,1.7373748,1.7091105
1.9268066,1.2029077,1.5648232,1.747381,1.7051499
1.9256886,1.2113371,1.5557178,1.7157829,1.706972
1.94591,1.197804,1.5467949,1.7035911,1.7057168
1.9650856,1.1726935,1.5086361,1.7018281,1.7252671
1.9705708,1.1725889,1.4964679,1.687124,1.7303869
1.9724233,1.1760948,1.5077147,1.6834421,1.7115986
1.979147,1.1924996,1.526601,1.6969627,1.7117512
1.9859184,1.1921825,1.5269759,1.7033635,1.6813595
1.9873223,1.185143,1.5351169,1.695055,1.6909667
1.9881275,1.1757654,1.539903,1.695815,1.6801059
1.9880236,1.183713,1.5320991,1.6821146,1.6762177
1.9948461,1.1720486,1.5332896,1.6868131,1.6596338
1.9978303,1.1438675,1.5041494,1.6977462,1.6384877
1.999015,1.1299639,1.4723451,1.6768004,1.6415862
2.0115814,1.1437424,1.4743718,1.6696161,1.6343321
2.0206974,1.1498456,1.4655944,1.6666777,1.6048694
2.0203164,1.1584049,1.4972595,1.6731622,1.6275462
2.0163877,1.1594152,1.4801877,1.6787913,1.6512284
2.0241201,1.1544865,1.470278,1.6636041,1.6403973
2.0313792,1.143719,1.4714878,1.6251482,1.6556621
2.0203559,1.1472955,1.4668289,1.6255122,1.6433306
1.9999388,1.171687,1.4744384,1.6215901,1.645321
2.003715,1.2138126,1.4725502,1.6354742,1.6664637
2.0140433,1.2121133,1.4869766,1.6400237,1.6938066
2.0163836,1.2099936,1.4649253,1.6500754,1.6988099
2.0130091,1.2052557,1.4269207,1.6350577,1.6924101
1.9824145,1.1842326,1.4279956,1.6383644,1.6593695
1.9653246,1.2216237,1.4341003,1.6371849,1.6506883
1.966204,1.2336611,1.4582772,1.620291,1.6572356
1.9742328,1.2262728,1.4813942,1.6067141,1.6489525
1.9946098,1.2169785,1.49555,1.6132268,1.638222
2.0046124,1.2338451,1.4897854,1.6577039,1.6239591
2.0002944,1.2194077,1.4684125,1.66417,1.6026402
2.0013697,1.2276073,1.4611609,1.6736711,1.6172369
2.0044134,1.2367448,1.4644498,1.6820714,1.6439151
2.0009251,1.2003927,1.446612,1.6763599,1.6396328
2.0190051,1.2084186,1.4086553,1.6625937,1.6408149
2.0221765,1.2190106,1.4131373,1.6666058,1.6361022
2.0129383,1.2246987,1.4307311,1.6605216,1.6470616
2.020761,1.1946707,1.440775,1.6755106,1.6784468
2.0165963,1.2001702,1.4482909,1.6863248,1.6713576
2.015934,1.1941519,1.443912,1.6845912,1.6532714
2.0159862,1.1912059,1.4550107,1.7137309,1.6373804
2.0188806,1.2013814,1.4670012,1.7372208,1.6264725
2.0149286,1.2187961,1.4743574,1.7314826,1.6240717
2.0098011,1.2088375,1.4658338,1.7230211,1.6228253
2.0169852,1.2180107,1.4794933,1.7121439,1.614001
2.0314603,1.2103169,1.4672852,1.6916727,1.611235
2.0434701,1.1803743,1.4471482,1.6950897,1.6085343
2.0446517,1.17293,1.4049449,1.6793153,1.6254801
2.0678446,1.1726832,1.3974526,1.6593202,1.6390454
2.0553985,1.1756021,1.3900976,1.6454058,1.6412245
2.0483432,1.1520399,1.3869035,1.6574378,1.6531997
2.0443232,1.1417664,1.3824396,1.6537882,1.6545999
2.037441,1.1594559,1.3915781,1.6765132,1.6665614
2.0583508,1.1579242,1.4093031,1.6497182,1.6676768
2.0700309,1.1760571,1.4329778,1.6132938,1.6743418
2.0835688,1.1603435,1.4400038,1.610507,1.6723177
2.0847232,1.1602154,1.4347732,1.6184649,1.6926434
2.0750201,1.1627691,1.442018,1.6276276,1.7117311
2.0636747,1.1684892,1.4452156,1.630881,1.6905575
2.0814524,1.1580384,1.4381292,1.613274,1.6898533
2.097384,1.1568547,1.4545529,1.6144447,1.6798151
2.0966609,1.1733782,1.4767303,1.6141053,1.6923727
2.100246,1.1759435,1.4598705,1.6081556,1.6904231
2.1085382,1.2128824,1.4398211,1.6327037,1.707908
2.1316199,1.2230221,1.4199288,1.632303,1.7122495
2.1353273,1.2319659,1.4235843,1.659894,1.6988897
2.1263058,1.2236594,1.3918344,1.6701486,1.685728
2.1137214,1.2085102,1.3846937,1.6835586,1.6641835
2.1097119,1.2233225,1.3626658,1.670334,1.6725123
2.1067615,1.2371888,1.3446306,1.6772345,1.6858215
2.0915754,1.2316996,1.3556174,1.6827778,1.6598643
2.0739098,1.2334059,1.3605967,1.67041,1.6335003
2.0746691,1.2222369,1.3469383,1.6675831,1.623813
2.0871336,1.1945935,1.339412,1.6386218,1.6097673
2.0903542,1.1961732,1.3093365,1.6021864,1.5979018
2.0947661,1.1862775,1.3025455,1.5881594,1.6081069
2.0809965,1.1636875,1.2948469,1.549396,1.6135916
2.0662277,1.1714003,1.3061361,1.5465441,1.6258453
2.063386,1.1988741,1.3088397,1.555967,1.6369122
2.0758476,1.1989577,1.3182925,1.5550172,1.6466579
2.0788784,1.2366322,1.3264608,1.5212837,1.6425152
2.0819552,1.2059379,1.3338617,1.4884528,1.648543
2.1056652,1.2110847,1.3419139,1.4738511,1.6759236
2.1079323,1.2223343,1.3488539,1.4637586,1.6693965
2.1122198,1.2087967,1.3295352,1.4898375,1.6462619
2.1254075,1.2363551,1.3185258,1.5085289,1.6353714
2.1214042,1.247408,1.3068461,1.5298496,1.6483192
2.1178143,1.2080348,1.314254,1.5286347,1.64959
2.1103292,1.2019432,1.3249187,1.5274736,1.6652082
2.1053009,1.19899,1.3377006,1.5340766,1.6680193
2.083586,1.2155627,1.3322654,1.5420171,1.6560304
2.0704169,1.2205709,1.337587,1.5466317,1.6459892
2.058434,1.2149415,1.3613665,1.5311879,1.6335675
2.058341,1.2049001,1.3829553,1.5098535,1.6641477
2.0668967,1.2033849,1.376586,1.5003848,1.6517678
2.0799999,1.2210019,1.368614,1.4979202,1.6365092
2.0824187,1.2357899,1.3619778,1.5108593,1.6321784
2.088865,1.230047,1.3490993,1.5150045,1.6122717
2.0968759,1.2315603,1.3128589,1.5156116,1.6409501
2.1016946,1.2285513,1.310035,1.5247389,1.6635481
2.1096442,1.2199032,1.294129,1.5296748,1.6742287
2.1176908,1.237558,1.306429,1.5321181,1.6772503
2.1063881,1.2615606,1.3204646,1.5309771,1.6759979
2.1120088,1.2567563,1.3194879,1.5480418,1.6726185
2.1251898,1.2266967,1.3224471,1.5474769,1.6789386
2.1364236,1.2071509,1.3133973,1.5414693,1.6712972
2.1439857,1.1902313,1.3140004,1.5550556,1.6744703
2.1553848,1.2070848,1.3251075,1.5786507,1.6758977
2.1577113,1.2042382,1.3280417,1.58136,1.6618021
2.1345069,1.1808474,1.3342376,1.5691513,1.6578261
2.1218386,1.135609,1.3388385,1.5943844,1.6526124
2.1306934,1.1430981,1.338135,1.5864445,1.656862
2.1397171,1.1692026,1.3503718,1.6107658,1.6362892
2.1275926,1.1642072,1.3742363,1.6207845,1.620077
2.1192126,1.1749717,1.3642843,1.6009107,1.6098018
2.1199546,1.156882,1.3555739,1.5695449,1.6058165
2.1111019,1.1743623,1.3668705,1.559689,1.6207496
2.1147785,1.1874496,1.363734,1.5327191,1.6218646
2.116807,1.1915234,1.333215,1.5164913,1.6160711
2.1125205,1.1918418,1.3441987,1.5429505,1.6240925
2.1200392,1.2068118,1.3526437,1.5448486,1.622607
2.1196008,1.204502,1.3612841,1.5529038,1.6055762
2.1215155,1.1782033,1.3498387,1.5462915,1.5860831
2.1191187,1.1559887,1.3371907,1.5557131,1.6155208
2.1284041,1.1539342,1.3441759,1.5480548,1.633782
2.1353312,1.1539277,1.339385,1.539035,1.6296749
2.1373935,1.1478881,1.3283246,1.5215994,1.635527
2.1268513,1.1552898,1.3483326,1.5021641,1.6530346
2.1081016,1.1647129,1.3483019,1.4789239,1.6469626
2.1095715,1.1684942,1.3526044,1.4628575,1.6484257
2.0944388,1.1651685,1.3669714,1.417567,1.6777297
2.083812,1.2012532,1.385361,1.4063963,1.6485486
2.073179,1.2098265,1.3703125,1.3642658,1.6687353
2.0600705,1.2261683,1.3782127,1.3416687,1.6735404
2.0463097,1.2454969,1.3825969,1.3316805,1.6626935
2.0398219,1.2273388,1.3749375,1.3142338,1.6562992
2.0252352,1.2522236,1.39974,1.3197329,1.6598268
2.0071809,1.2607491,1.4062958,1.3303688,1.6592221
1.9977075,1.251693,1.4077551,1.3374149,1.6386057
1.9761505,1.2342557,1.4119781,1.3422939,1.6457522
1.9808406,1.2070143,1.4204386,1.3344675,1.6625729
1.9956677,1.1998622,1.4081558,1.3592448,1.6620003
1.991691,1.2046397,1.3940586,1.3836656,1.6655596
1.9697249,1.1976051,1.3689593,1.39161,1.6726595
1.963316,1.2081385,1.334473,1.3826737,1.6780976
1.9583257,1.1825122,1.3188835,1.3770591,1.6846699
1.9756225,1.165833,1.3082649,1.3762697,1.6915885
2.0066442,1.1750753,1.3064821,1.3685554,1.6887275
2.0189872,1.1619573,1.3013279,1.3694228,1.6736913
2.0419104,1.17782,1.303176,1.3591046,1.6744503
2.0522766,1.1614891,1.2802588,1.334955,1.6912187
2.0472438,1.1682605,1.2959467,1.3697385,1.6790154
2.0645084,1.1818975,1.3114579,1.3692091,1.6687007
2.0709605,1.1892709,1.2992668,1.3519975,1.6744393
2.0785418,1.2109479,1.2925825,1.3197316,1.6904383
2.0904067,1.2142186,1.2858648,1.2984433,1.6951481
2.1112809,1.2217103,1.2698578,1.3187945,1.7183223
2.1291044,1.2284087,1.2877152,1.3134149,1.7197242
2.1099613,1.2545936,1.292864,1.2999855,1.7268432
2.100908,1.2469888,1.2883487,1.3100721,1.6832757
2.0985882,1.2524942,1.2816056,1.3083973,1.6752747
2.1005058,1.2518702,1.2936487,1.3142529,1.6564717
2.0971398,1.2519327,1.3130339,1.32739,1.6513931
2.0977428,1.235325,1.3152608,1.314573,1.6725039
2.0979583,1.2334635,1.3081734,1.3032931,1.6653439
2.1073246,1.2270079,1.3024584,1.2935708,1.6627825
2.0838783,1.2318389,1.2985607,1.319641,1.6735587
2.0739744,1.2225727,1.3119687,1.3311583,1.6779264
2.0664573,1.2189106,1.3311933,1.3520539,1.6619433
2.0444672,1.2254179,1.3260614,1.3802936,1.661752
2.042743,1.22718,1.3362499,1.381554,1.6426747
2.0250707,1.2419807,1.3203851,1.3890554,1.6739513
2.0109394,1.2428743,1.3179796,1.3789225,1.7026615
2.0249519,1.2511256,1.3064874,1.3795482,1.6996765
2.0333776,1.2642936,1.2886524,1.3846641,1.6769047
2.0264215,1.2781397,1.2761644,1.3903114,1.6882671
2.0401986,1.267455,1.2581292,1.3740551,1.6919823
2.0623844,1.2877644,1.2570446,1.3601509,1.6884443
2.0842237,1.2819855,1.2688402,1.370667,1.6677071
2.0848908,1.3096648,1.2589939,1.3894373,1.6861413
2.0799618,1.3360448,1.271973,1.3858993,1.6724076
2.0754001,1.3373464,1.2739888,1.3931195,1.6718688
2.0443406,1.3361064,1.2731709,1.397326,1.6443055
2.0419061,1.3175925,1.2604818,1.3948035,1.639588
2.0525377,1.3210264,1.2454641,1.3746581,1.6361349
2.0425465,1.3073204,1.2779217,1.3736999,1.6570572
2.0401907,1.301264,1.2797483,1.3591831,1.6466227
2.0414171,1.2934437,1.2728184,1.3583027,1.6239706
2.03269,1.3222059,1.2657695,1.3622305,1.6180801
2.0180926,1.3640399,1.2562531,1.3544896,1.605448
2.0119336,1.3568069,1.2560169,1.3618705,1.6324316
2.015686,1.3577503,1.2754954,1.3700875,1.6342654
2.0041773,1.3344462,1.2848668,1.3667521,1.6406444
2.0099838,1.3329413,1.2865555,1.3854898,1.6344934
2.014205,1.3499941,1.2879335,1.3775806,1.6366057
2.026861,1.3652989,1.2664969,1.3659278,1.6329616
2.0365202,1.3983501,1.2510517,1.3719128,1.6380647
2.0569003,1.380282,1.2543042,1.3787489,1.6625427
2.0713758,1.3745575,1.2577024,1.38857,1.6837308
2.0684531,1.3647765,1.2696903,1.401951,1.6789002
2.0640202,1.3556672,1.2992293,1.393072,1.686781
2.0750346,1.3678826,1.2945404,1.3947632,1.7078102
2.0629444,1.3727256,1.2863653,1.3831748,1.7288085
2.0773988,1.3490958,1.3188916,1.3686872,1.7084395
2.0951533,1.351848,1.3114706,1.3445555,1.6980661
2.100457,1.3476458,1.3064928,1.3445289,1.680732
2.1090107,1.3492789,1.2904931,1.3306955,1.695251
2.1169643,1.3386731,1.2861834,1.3412687,1.7274621
2.1266923,1.340838,1.298031,1.3210984,1.7369876
2.1153359,1.3429192,1.2922567,1.3330457,1.7228638
2.1197433,1.3380296,1.2873302,1.3316824,1.7387569
2.1163538,1.3268262,1.276695,1.3446758,1.7378825
2.1197076,1.3237402,1.2670112,1.3426833,1.7278298
2.1086395,1.3444793,1.2828636,1.3133717,1.7350723
2.0940566,1.3272116,1.3032323,1.3117744,1.7235359
2.0884342,1.3370247,1.3056573,1.3018159,1.7011329
2.0702863,1.3524101,1.3410784,1.2870381,1.6968399
2.0504661,1.3655701,1.3611108,1.2793078,1.7007054
2.0485303,1.3475472,1.3944755,1.2631999,1.7007452
2.0489423,1.3710312,1.3882968,1.2944852,1.6900277
2.0451596,1.3634943,1.3978106,1.2938859,1.6755314
2.0418532,1.3795016,1.4078207,1.2934017,1.6949317
2.0417206,1.390618,1.4016058,1.2777082,1.7069492
2.0513208,1.3938788,1.3761299,1.263148,1.7095693
2.0619915,1.3938799,1.3744528,1.2820375,1.7306488
2.0677664,1.3786172,1.3676633,1.2951589,1.7069401
2.0602479,1.3902376,1.3728979,1.2950637,1.7001987
2.0530627,1.3999255,1.3987002,1.2952317,1.6804475
2.0606847,1.4170164,1.4061588,1.2880676,1.689563
2.051868,1.4322181,1.419335,1.3179656,1.6937261
2.0423896,1.4289509,1.4343905,1.3106414,1.6817012
2.0315261,1.4214728,1.4615618,1.3029873,1.721261
2.0105281,1.4322428,1.4723016,1.2998543,1.7220752
2.007494,1.424505,1.4595605,1.303961,1.7417859
2.0045879,1.4358054,1.467334,1.2919022,1.7123027
2.0041263,1.4383178,1.4640875,1.2881963,1.6973997
2.0104973,1.4294211,1.4597292,1.2933329,1.7013521
2.0205305,1.4234774,1.4441863,1.2880224,1.6738819
2.0086043,1.438202,1.4626893,1.2925986,1.6843727
2.0263624,1.4266716,1.4766202,1.3070383,1.6952407
2.0352561,1.4411595,1.4518118,1.3118228,1.692871
2.0223498,1.4465802,1.4301927,1.2899745,1.7071242
2.0293081,1.4685428,1.413867,1.2987392,1.7009591
2.0288985,1.4731593,1.3993945,1.3100586,1.70305
2.0251658,1.4684225,1.3924066,1.3038706,1.6955312
2.0341246,1.4708031,1.3683711,1.2830119,1.6784737
2.0426638,1.4629937,1.3583447,1.2702435,1.6489786
2.0302076,1.4743592,1.3468692,1.2646056,1.6673704
2.0525453,1.4719752,1.3680418,1.2869087,1.6760201
2.0502114,1.4618942,1.4186329,1.3069249,1.6660765
2.0528967,1.4706889,1.4359949,1.2807498,1.6576339
2.0570138,1.4767289,1.4404281,1.274501,1.6660334
2.0523815,1.5078185,1.4625069,1.2797492,1.664835
2.0505152,1.5273386,1.4539752,1.2865412,1.6591607
2.0442324,1.561219,1.4610091,1.2919432,1.6539028
2.0474162,1.5469338,1.4645554,1.3238914,1.6569536
2.0461252,1.5455934,1.4577129,1.3172089,1.6716266
2.0294282,1.5371705,1.4511013,1.3085538,1.6742461
2.0135105,1.5115832,1.4736636,1.3128999,1.6856078
2.0176136,1.4825627,1.4778738,1.3364213,1.6614759
2.0309401,1.4654388,1.4648679,1.3357958,1.6669614
2.0303178,1.4629865,1.4573098,1.3513398,1.6570925
2.0318532,1.4604584,1.4327118,1.3285991,1.6392715
2.0461905,1.4675053,1.405063,1.3201387,1.6508389
2.0415769,1.4463648,1.4138156,1.3216852,1.6696858
2.0313971,1.4614029,1.4156336,1.3282034,1.6761215
2.0311303,1.4605834,1.4075198,1.3412265,1.6767237
2.0304763,1.4595301,1.4124557,1.3504449,1.6937839
2.0361867,1.4630017,1.443917,1.3655263,1.7144872
2.0681322,1.4581438,1.446079,1.3467408,1.7073228
2.0608256,1.4727486,1.4562854,1.3653505,1.7320625
2.0651567,1.4800124,1.4722451,1.3659844,1.7408608
2.0856824,1.4939233,1.4632232,1.3773494,1.7272598
2.0968447,1.5000788,1.4551238,1.4146659,1.7342814
2.1110201,1.5307949,1.4429821,1.4213036,1.7029145
2.1203115,1.5305566,1.4463664,1.4169114,1.6653184
2.139369,1.5244154,1.4836609,1.422109,1.6419986
2.1248958,1.5517907,1.4945661,1.4206617,1.6526568
2.1300728,1.5483228,1.5103651,1.4270246,1.6484575
2.128248,1.5110743,1.4887806,1.4105678,1.6401324
2.1242313,1.497261,1.4837397,1.3883888,1.6339937
2.1292574,1.4798369,1.4401767,1.3801143,1.6272624
2.1381729,1.4835017,1.4226369,1.3567201,1.6402999
2.1537673,1.505263,1.4026425,1.3645242,1.6442792
2.1766446,1.5300974,1.4109339,1.3602293,1.6531533
2.1818433,1.5572224,1.4290019,1.3530777,1.6419046
2.1846588,1.5627445,1.4567046,1.3150764,1.6449673
2.1872022,1.5567449,1.4505174,1.3171067,1.6581188
2.1868896,1.5518817,1.4604735,1.3254802,1.6660805
2.1595004,1.5504115,1.4650521,1.3306295,1.6684234
2.1577613,1.5336921,1.4787161,1.3425375,1.65202
2.1529853,1.5143909,1.499432,1.3294082,1.6580347
2.1709201,1.5098726,1.5139014,1.3106495,1.6548033
2.1805928,1.5131451,1.4940979,1.3231748,1.6732696
2.1825976,1.518533,1.4837526,1.3060133,1.6875731
2.1714053,1.5269527,1.5094967,1.2882754,1.7023399
2.1680143,1.5381505,1.5346384,1.3006551,1.6762102
2.1660998,1.5615295,1.5418299,1.3156792,1.6732174
2.1727002,1.5826656,1.5362166,1.311916,1.6492292
2.1879783,1.576246,1.5270305,1.3305813,1.6360366
2.1843517,1.6026347,1.4824674,1.3390645,1.6386566
2.18646,1.6092837,1.4945165,1.3599603,1.6397766
2.1602859,1.6105313,1.4830285,1.3575237,1.644268
2.1566606,1.6150134,1.4657193,1.3455673,1.6306658
2.157712,1.6460826,1.4785122,1.3615755,1.6122501
2.1549542,1.6311837,1.4814408,1.370357,1.6271456
2.1396267,1.6153222,1.4837273,1.3465592,1.6356634
2.1284122,1.6233987,1.4932691,1.3455753,1.6246904
2.1327593,1.6505338,1.5005766,1.3528364,1.6279827
2.1332476,1.6621361,1.4902366,1.3421674,1.6100498
2.1185508,1.6583182,1.4696068,1.3185176,1.6146898
2.1254227,1.6677489,1.472855,1.286603,1.6352063
2.1141963,1.6425459,1.4937298,1.2867467,1.663672
2.0879188,1.6104177,1.4810388,1.2937965,1.6905797
2.0967014,1.5923837,1.5012827,1.3002924,1.6726278
2.0954154,1.5792984,1.5074939,1.2983111,1.6632414
2.0825534,1.5945987,1.4933586,1.2738924,1.6561211
2.0923834,1.6034728,1.4777625,1.2649105,1.6499791
2.090858,1.5736179,1.4992658,1.2619766,1.6406131
2.0783715,1.5446305,1.4900155,1.2619653,1.6141855
2.0704083,1.5366168,1.479098,1.2331253,1.6155547
2.0621669,1.5516115,1.4561181,1.225719,1.6387541
2.0491543,1.5520989,1.4626991,1.233564,1.6332715
2.0430601,1.5632958,1.4462894,1.2350264,1.6307857
2.0499151,1.559551,1.4320372,1.2399031,1.6299361
2.0382621,1.555567,1.4439313,1.2802898,1.6436312
2.0226605,1.5375978,1.4521588,1.2832882,1.6519437
2.0163209,1.5276885,1.4621016,1.2880074,1.6413757
2.0178225,1.5322573,1.4919908,1.2995099,1.6520451
2.0220311,1.5142987,1.5059448,1.3002259,1.6672373
2.0413344,1.5105377,1.5202234,1.296993,1.658048
2.0368352,1.502653,1.5278435,1.2783388,1.6456758
2.0255461,1.4831524,1.5208192,1.2872933,1.6539809
2.0129907,1.490715,1.5044459,1.3046534,1.6241904
2.0188134,1.4870298,1.5062321,1.3183819,1.6247977
2.0107577,1.4920987,1.5164636,1.3081907,1.634613
2.0054402,1.5078,1.4963045,1.3156675,1.6221175
2.0021861,1.4999925,1.4910247,1.3069266,1.6307259
2.0072827,1.5102552,1.5210255,1.30502,1.6228403
1.9844786,1.5179436,1.5430067,1.3062253,1.6214703
1.9748679,1.4917148,1.5463426,1.3117154,1.6128477
1.9551698,1.4757487,1.5683868,1.297637,1.6268737
1.9391626,1.4922837,1.5467881,1.2953227,1.6206293
1.9312733,1.4958855,1.5590427,1.2950951,1.6487108
